datum,vizszint,kut_nev,torzsszam
2025-06-24,3.06,Mohács-Sárhát,4481
2025-06-24,3.06,Mohács-Sárhát,4481
2025-06-24,3.06,Mohács-Sárhát,4481
2025-06-24,3.06,Mohács-Sárhát,4481
2025-06-24,3.06,Mohács-Sárhát,4481
2025-06-25,3.06,Mohács-Sárhát,4481
2025-06-25,3.06,Mohács-Sárhát,4481
2025-06-25,3.06,Mohács-Sárhát,4481
2025-06-25,3.06,Mohács-Sárhát,4481
2025-06-25,3.06,Mohács-Sárhát,4481
2025-06-26,3.06,Mohács-Sárhát,4481
2025-06-26,3.06,Mohács-Sárhát,4481
2025-06-26,3.08,Mohács-Sárhát,4481
2025-06-26,3.08,Mohács-Sárhát,4481
2025-06-26,3.08,Mohács-Sárhát,4481
2025-06-27,3.08,Mohács-Sárhát,4481
2025-06-27,3.08,Mohács-Sárhát,4481
2025-06-27,3.08,Mohács-Sárhát,4481
2025-06-27,3.08,Mohács-Sárhát,4481
2025-06-27,3.08,Mohács-Sárhát,4481
2025-06-28,3.08,Mohács-Sárhát,4481
2025-06-28,3.08,Mohács-Sárhát,4481
2025-06-28,3.08,Mohács-Sárhát,4481
2025-06-28,3.08,Mohács-Sárhát,4481
2025-06-28,3.1,Mohács-Sárhát,4481
2025-06-29,3.1,Mohács-Sárhát,4481
2025-06-29,3.1,Mohács-Sárhát,4481
2025-06-29,3.1,Mohács-Sárhát,4481
2025-06-30,3.1,Mohács-Sárhát,4481
2025-06-30,3.1,Mohács-Sárhát,4481
2025-06-30,3.1,Mohács-Sárhát,4481
2025-06-30,3.1,Mohács-Sárhát,4481
2025-06-30,3.1,Mohács-Sárhát,4481
2025-07-01,3.1,Mohács-Sárhát,4481
2025-07-01,3.1,Mohács-Sárhát,4481
2025-07-01,3.1,Mohács-Sárhát,4481
2025-07-01,3.1,Mohács-Sárhát,4481
2025-07-01,3.12,Mohács-Sárhát,4481
2025-07-02,3.12,Mohács-Sárhát,4481
2025-07-02,3.12,Mohács-Sárhát,4481
2025-07-03,3.12,Mohács-Sárhát,4481
2025-07-03,3.12,Mohács-Sárhát,4481
2025-07-03,3.12,Mohács-Sárhát,4481
2025-07-03,3.12,Mohács-Sárhát,4481
2025-07-03,3.12,Mohács-Sárhát,4481
2025-07-04,3.12,Mohács-Sárhát,4481
2025-07-04,3.12,Mohács-Sárhát,4481
2025-07-04,3.12,Mohács-Sárhát,4481
2025-07-04,3.14,Mohács-Sárhát,4481
2025-07-04,3.14,Mohács-Sárhát,4481
2025-07-05,3.14,Mohács-Sárhát,4481
2025-07-05,3.14,Mohács-Sárhát,4481
2025-07-05,3.14,Mohács-Sárhát,4481
2025-07-05,3.14,Mohács-Sárhát,4481
2025-07-05,3.14,Mohács-Sárhát,4481
2025-07-06,3.14,Mohács-Sárhát,4481
2025-07-06,3.14,Mohács-Sárhát,4481
2025-07-06,3.14,Mohács-Sárhát,4481
2025-07-06,3.14,Mohács-Sárhát,4481
2025-07-06,3.14,Mohács-Sárhát,4481
2025-07-07,3.14,Mohács-Sárhát,4481
2025-07-07,3.14,Mohács-Sárhát,4481
2025-07-07,3.14,Mohács-Sárhát,4481
2025-07-07,3.14,Mohács-Sárhát,4481
2025-07-07,3.14,Mohács-Sárhát,4481
2025-07-08,3.14,Mohács-Sárhát,4481
2025-07-08,3.14,Mohács-Sárhát,4481
2025-07-08,3.14,Mohács-Sárhát,4481
2025-07-08,3.14,Mohács-Sárhát,4481
2025-07-08,3.16,Mohács-Sárhát,4481
2025-07-09,3.16,Mohács-Sárhát,4481
2025-07-09,3.16,Mohács-Sárhát,4481
2025-07-09,3.16,Mohács-Sárhát,4481
2025-07-09,3.16,Mohács-Sárhát,4481
2025-07-09,3.16,Mohács-Sárhát,4481
2025-07-10,3.16,Mohács-Sárhát,4481
2025-07-10,3.16,Mohács-Sárhát,4481
2025-07-10,3.16,Mohács-Sárhát,4481
2025-07-10,3.16,Mohács-Sárhát,4481
2025-07-10,3.16,Mohács-Sárhát,4481
2025-07-11,3.16,Mohács-Sárhát,4481
2025-07-11,3.16,Mohács-Sárhát,4481
2025-07-11,3.16,Mohács-Sárhát,4481
2025-07-11,3.16,Mohács-Sárhát,4481
2025-07-11,3.16,Mohács-Sárhát,4481
2025-07-12,3.16,Mohács-Sárhát,4481
2025-07-12,3.16,Mohács-Sárhát,4481
2025-07-12,3.16,Mohács-Sárhát,4481
2025-07-12,3.16,Mohács-Sárhát,4481
2025-07-12,3.16,Mohács-Sárhát,4481
2025-07-13,3.16,Mohács-Sárhát,4481
2025-07-13,3.16,Mohács-Sárhát,4481
2025-07-13,3.18,Mohács-Sárhát,4481
2025-07-13,3.18,Mohács-Sárhát,4481
2025-07-13,3.18,Mohács-Sárhát,4481
2025-07-14,3.18,Mohács-Sárhát,4481
2025-07-14,3.18,Mohács-Sárhát,4481
2025-07-14,3.18,Mohács-Sárhát,4481
2025-07-14,3.18,Mohács-Sárhát,4481
2025-07-14,3.18,Mohács-Sárhát,4481
2025-07-15,3.18,Mohács-Sárhát,4481
2025-07-15,3.18,Mohács-Sárhát,4481
2025-07-15,3.18,Mohács-Sárhát,4481
2025-07-15,3.18,Mohács-Sárhát,4481
2025-07-15,3.18,Mohács-Sárhát,4481
2025-07-16,3.18,Mohács-Sárhát,4481
2025-07-16,3.18,Mohács-Sárhát,4481
2025-07-16,3.18,Mohács-Sárhát,4481
2025-07-16,3.18,Mohács-Sárhát,4481
2025-07-16,3.18,Mohács-Sárhát,4481
2025-07-18,3.2,Mohács-Sárhát,4481
2025-07-18,3.2,Mohács-Sárhát,4481
2025-07-18,3.2,Mohács-Sárhát,4481
2025-07-18,3.2,Mohács-Sárhát,4481
2025-07-18,3.2,Mohács-Sárhát,4481
2025-07-19,3.2,Mohács-Sárhát,4481
2025-07-19,3.2,Mohács-Sárhát,4481
2025-07-19,3.2,Mohács-Sárhát,4481
2025-07-19,3.2,Mohács-Sárhát,4481
2025-07-19,3.2,Mohács-Sárhát,4481
2025-07-20,3.2,Mohács-Sárhát,4481
2025-07-20,3.2,Mohács-Sárhát,4481
2025-07-20,3.2,Mohács-Sárhát,4481
2025-07-20,3.2,Mohács-Sárhát,4481
2025-07-20,3.2,Mohács-Sárhát,4481
2025-07-21,3.2,Mohács-Sárhát,4481
2025-07-21,3.2,Mohács-Sárhát,4481
2025-07-21,3.2,Mohács-Sárhát,4481
2025-07-21,3.2,Mohács-Sárhát,4481
2025-07-21,3.22,Mohács-Sárhát,4481
2025-07-22,3.22,Mohács-Sárhát,4481
2025-07-22,3.22,Mohács-Sárhát,4481
2025-07-22,3.22,Mohács-Sárhát,4481
2025-07-22,3.22,Mohács-Sárhát,4481
2025-07-22,3.22,Mohács-Sárhát,4481
2025-07-23,3.22,Mohács-Sárhát,4481
2025-07-23,3.22,Mohács-Sárhát,4481
2025-07-23,3.22,Mohács-Sárhát,4481
2025-07-23,3.22,Mohács-Sárhát,4481
2025-07-23,3.22,Mohács-Sárhát,4481
2025-07-24,3.22,Mohács-Sárhát,4481
2025-07-24,3.22,Mohács-Sárhát,4481
2025-07-25,3.24,Mohács-Sárhát,4481
2025-07-25,3.24,Mohács-Sárhát,4481
2025-07-25,3.24,Mohács-Sárhát,4481
2025-07-25,3.24,Mohács-Sárhát,4481
2025-07-25,3.24,Mohács-Sárhát,4481
2025-07-26,3.24,Mohács-Sárhát,4481
2025-07-26,3.24,Mohács-Sárhát,4481
2025-07-26,3.24,Mohács-Sárhát,4481
2025-07-26,3.24,Mohács-Sárhát,4481
2025-07-26,3.24,Mohács-Sárhát,4481
2025-07-28,3.24,Mohács-Sárhát,4481
2025-07-28,3.24,Mohács-Sárhát,4481
2025-07-28,3.24,Mohács-Sárhát,4481
2025-07-28,3.24,Mohács-Sárhát,4481
2025-07-28,3.24,Mohács-Sárhát,4481
2025-07-29,3.24,Mohács-Sárhát,4481
2025-07-29,3.24,Mohács-Sárhát,4481
2025-07-29,3.24,Mohács-Sárhát,4481
2025-07-29,3.24,Mohács-Sárhát,4481
2025-07-29,3.24,Mohács-Sárhát,4481
2025-07-30,3.24,Mohács-Sárhát,4481
2025-07-30,3.24,Mohács-Sárhát,4481
2025-07-30,3.26,Mohács-Sárhát,4481
2025-07-30,3.26,Mohács-Sárhát,4481
2025-07-30,3.26,Mohács-Sárhát,4481
2025-07-31,3.26,Mohács-Sárhát,4481
2025-07-31,3.26,Mohács-Sárhát,4481
2025-07-31,3.26,Mohács-Sárhát,4481
2025-07-31,3.26,Mohács-Sárhát,4481
2025-07-31,3.26,Mohács-Sárhát,4481
2025-08-01,3.26,Mohács-Sárhát,4481
2025-08-01,3.26,Mohács-Sárhát,4481
2025-08-02,3.26,Mohács-Sárhát,4481
2025-08-02,3.26,Mohács-Sárhát,4481
2025-08-02,3.26,Mohács-Sárhát,4481
2025-08-03,3.26,Mohács-Sárhát,4481
2025-08-03,3.26,Mohács-Sárhát,4481
2025-08-03,3.26,Mohács-Sárhát,4481
2025-08-03,3.26,Mohács-Sárhát,4481
2025-08-03,3.26,Mohács-Sárhát,4481
2025-08-04,3.26,Mohács-Sárhát,4481
2025-08-04,3.26,Mohács-Sárhát,4481
2025-08-04,3.26,Mohács-Sárhát,4481
2025-08-04,3.26,Mohács-Sárhát,4481
2025-08-04,3.28,Mohács-Sárhát,4481
2025-08-05,3.28,Mohács-Sárhát,4481
2025-08-05,3.28,Mohács-Sárhát,4481
2025-08-05,3.28,Mohács-Sárhát,4481
2025-08-05,3.28,Mohács-Sárhát,4481
2025-08-05,3.28,Mohács-Sárhát,4481
2025-08-06,3.28,Mohács-Sárhát,4481
2025-08-06,3.28,Mohács-Sárhát,4481
2025-08-06,3.28,Mohács-Sárhát,4481
2025-08-06,3.28,Mohács-Sárhát,4481
2025-08-06,3.28,Mohács-Sárhát,4481
2025-08-07,3.28,Mohács-Sárhát,4481
2025-08-07,3.28,Mohács-Sárhát,4481
2025-08-07,3.28,Mohács-Sárhát,4481
2025-08-07,3.28,Mohács-Sárhát,4481
2025-08-07,3.28,Mohács-Sárhát,4481
2025-08-08,3.28,Mohács-Sárhát,4481
2025-08-08,3.28,Mohács-Sárhát,4481
2025-08-08,3.28,Mohács-Sárhát,4481
2025-08-08,3.28,Mohács-Sárhát,4481
2025-08-08,3.28,Mohács-Sárhát,4481
2025-08-09,3.28,Mohács-Sárhát,4481
2025-08-09,3.28,Mohács-Sárhát,4481
2025-08-09,3.28,Mohács-Sárhát,4481
2025-08-09,3.28,Mohács-Sárhát,4481
2025-08-09,3.28,Mohács-Sárhát,4481
2025-08-10,3.28,Mohács-Sárhát,4481
2025-08-10,3.28,Mohács-Sárhát,4481
2025-08-10,3.28,Mohács-Sárhát,4481
2025-08-10,3.3,Mohács-Sárhát,4481
2025-08-10,3.3,Mohács-Sárhát,4481
2025-08-11,3.3,Mohács-Sárhát,4481
2025-08-11,3.3,Mohács-Sárhát,4481
2025-08-11,3.3,Mohács-Sárhát,4481
2025-08-11,3.3,Mohács-Sárhát,4481
2025-08-11,3.3,Mohács-Sárhát,4481
2025-08-12,3.3,Mohács-Sárhát,4481
2025-08-12,3.3,Mohács-Sárhát,4481
2025-08-12,3.3,Mohács-Sárhát,4481
2025-08-12,3.3,Mohács-Sárhát,4481
2025-08-12,3.3,Mohács-Sárhát,4481
2025-08-13,3.3,Mohács-Sárhát,4481
2025-08-13,3.3,Mohács-Sárhát,4481
2025-08-13,3.3,Mohács-Sárhát,4481
2025-08-13,3.3,Mohács-Sárhát,4481
2025-08-13,3.3,Mohács-Sárhát,4481
2025-08-14,3.3,Mohács-Sárhát,4481
2025-08-14,3.3,Mohács-Sárhát,4481
2025-08-14,3.3,Mohács-Sárhát,4481
2025-08-14,3.32,Mohács-Sárhát,4481
2025-08-14,3.32,Mohács-Sárhát,4481
2025-08-15,3.32,Mohács-Sárhát,4481
2025-08-15,3.32,Mohács-Sárhát,4481
2025-08-15,3.32,Mohács-Sárhát,4481
2025-08-15,3.32,Mohács-Sárhát,4481
2025-08-15,3.32,Mohács-Sárhát,4481
2025-08-16,3.32,Mohács-Sárhát,4481
2025-08-16,3.32,Mohács-Sárhát,4481
2025-08-16,3.32,Mohács-Sárhát,4481
2025-08-16,3.32,Mohács-Sárhát,4481
2025-08-16,3.32,Mohács-Sárhát,4481
2025-08-17,3.32,Mohács-Sárhát,4481
2025-08-17,3.32,Mohács-Sárhát,4481
2025-08-17,3.32,Mohács-Sárhát,4481
2025-08-17,3.32,Mohács-Sárhát,4481
2025-08-17,3.32,Mohács-Sárhát,4481
2025-08-18,3.32,Mohács-Sárhát,4481
2025-08-18,3.32,Mohács-Sárhát,4481
2025-08-18,3.32,Mohács-Sárhát,4481
2025-08-18,3.32,Mohács-Sárhát,4481
2025-08-18,3.32,Mohács-Sárhát,4481
2025-08-18,3.32,Mohács-Sárhát,4481
2025-08-19,3.32,Mohács-Sárhát,4481
2025-08-19,3.32,Mohács-Sárhát,4481
2025-08-19,3.32,Mohács-Sárhát,4481
2025-08-19,3.32,Mohács-Sárhát,4481
2025-08-19,3.32,Mohács-Sárhát,4481
2025-08-19,3.32,Mohács-Sárhát,4481
2025-08-20,3.32,Mohács-Sárhát,4481
2025-08-20,3.32,Mohács-Sárhát,4481
2025-08-20,3.32,Mohács-Sárhát,4481
2025-08-20,3.32,Mohács-Sárhát,4481
2025-08-20,3.32,Mohács-Sárhát,4481
2025-08-20,3.32,Mohács-Sárhát,4481
2025-08-21,3.32,Mohács-Sárhát,4481
2025-08-21,3.32,Mohács-Sárhát,4481
2025-08-21,3.32,Mohács-Sárhát,4481
2025-08-21,3.32,Mohács-Sárhát,4481
2025-08-21,3.32,Mohács-Sárhát,4481
2025-08-21,3.32,Mohács-Sárhát,4481
2025-08-22,3.32,Mohács-Sárhát,4481
2025-08-22,3.32,Mohács-Sárhát,4481
2025-08-22,3.32,Mohács-Sárhát,4481
2025-08-22,3.32,Mohács-Sárhát,4481
2025-08-22,3.32,Mohács-Sárhát,4481
2025-08-22,3.32,Mohács-Sárhát,4481
2025-08-23,3.32,Mohács-Sárhát,4481
2025-08-23,3.32,Mohács-Sárhát,4481
2025-08-23,3.32,Mohács-Sárhát,4481
2025-08-23,3.32,Mohács-Sárhát,4481
2025-08-23,3.32,Mohács-Sárhát,4481
2025-08-23,3.32,Mohács-Sárhát,4481
2025-08-24,3.32,Mohács-Sárhát,4481
2025-08-24,3.32,Mohács-Sárhát,4481
2025-08-24,3.32,Mohács-Sárhát,4481
2025-08-24,3.32,Mohács-Sárhát,4481
2025-08-24,3.32,Mohács-Sárhát,4481
2025-08-24,3.32,Mohács-Sárhát,4481
2025-08-25,3.32,Mohács-Sárhát,4481
2025-08-25,3.32,Mohács-Sárhát,4481
2025-08-25,3.32,Mohács-Sárhát,4481
2025-08-25,3.32,Mohács-Sárhát,4481
2025-08-25,3.32,Mohács-Sárhát,4481
2025-08-25,3.32,Mohács-Sárhát,4481
2025-08-26,3.32,Mohács-Sárhát,4481
2025-08-26,3.32,Mohács-Sárhát,4481
2025-08-26,3.32,Mohács-Sárhát,4481
2025-08-26,3.32,Mohács-Sárhát,4481
2025-08-26,3.32,Mohács-Sárhát,4481
2025-08-26,3.32,Mohács-Sárhát,4481
2025-08-27,3.32,Mohács-Sárhát,4481
2025-08-27,3.32,Mohács-Sárhát,4481
2025-08-27,3.32,Mohács-Sárhát,4481
2025-08-27,3.32,Mohács-Sárhát,4481
2025-08-27,3.32,Mohács-Sárhát,4481
2025-08-27,3.32,Mohács-Sárhát,4481
2025-08-28,3.32,Mohács-Sárhát,4481
2025-08-28,3.32,Mohács-Sárhát,4481
2025-08-28,3.32,Mohács-Sárhát,4481
2025-08-28,3.32,Mohács-Sárhát,4481
2025-08-28,3.32,Mohács-Sárhát,4481
2025-08-28,3.32,Mohács-Sárhát,4481
2025-08-29,3.32,Mohács-Sárhát,4481
2025-08-29,3.32,Mohács-Sárhát,4481
2025-08-29,3.32,Mohács-Sárhát,4481
2025-08-29,3.32,Mohács-Sárhát,4481
2025-08-29,3.32,Mohács-Sárhát,4481
2025-08-29,3.32,Mohács-Sárhát,4481
2025-08-30,3.32,Mohács-Sárhát,4481
2025-08-30,3.32,Mohács-Sárhát,4481
2025-08-30,3.32,Mohács-Sárhát,4481
2025-08-30,3.32,Mohács-Sárhát,4481
2025-08-30,3.32,Mohács-Sárhát,4481
2025-08-30,3.32,Mohács-Sárhát,4481
2025-08-31,3.32,Mohács-Sárhát,4481
2025-08-31,3.32,Mohács-Sárhát,4481
2025-08-31,3.32,Mohács-Sárhát,4481
2025-08-31,3.32,Mohács-Sárhát,4481
2025-08-31,3.32,Mohács-Sárhát,4481
2025-08-31,3.32,Mohács-Sárhát,4481
2025-09-01,3.32,Mohács-Sárhát,4481
2025-09-01,3.32,Mohács-Sárhát,4481
2025-09-01,3.32,Mohács-Sárhát,4481
2025-09-01,3.32,Mohács-Sárhát,4481
2025-09-01,3.32,Mohács-Sárhát,4481
2025-09-01,3.32,Mohács-Sárhát,4481
2025-09-02,3.32,Mohács-Sárhát,4481
2025-09-02,3.32,Mohács-Sárhát,4481
2025-09-02,3.32,Mohács-Sárhát,4481
2025-09-02,3.32,Mohács-Sárhát,4481
2025-09-02,3.32,Mohács-Sárhát,4481
2025-09-02,3.32,Mohács-Sárhát,4481
2025-09-03,3.32,Mohács-Sárhát,4481
2025-09-03,3.32,Mohács-Sárhát,4481
2025-09-03,3.32,Mohács-Sárhát,4481
2025-09-03,3.32,Mohács-Sárhát,4481
2025-09-03,3.32,Mohács-Sárhát,4481
2025-09-03,3.32,Mohács-Sárhát,4481
2025-09-04,3.32,Mohács-Sárhát,4481
2025-09-04,3.32,Mohács-Sárhát,4481
2025-09-04,3.32,Mohács-Sárhát,4481
2025-09-04,3.32,Mohács-Sárhát,4481
2025-09-04,3.32,Mohács-Sárhát,4481
2025-09-04,3.32,Mohács-Sárhát,4481
2025-09-05,3.32,Mohács-Sárhát,4481
2025-09-05,3.32,Mohács-Sárhát,4481
2025-09-05,3.32,Mohács-Sárhát,4481
2025-09-05,3.32,Mohács-Sárhát,4481
2025-09-05,3.32,Mohács-Sárhát,4481
2025-09-05,3.32,Mohács-Sárhát,4481
2025-09-06,3.32,Mohács-Sárhát,4481
2025-09-06,3.32,Mohács-Sárhát,4481
2025-09-06,3.32,Mohács-Sárhát,4481
2025-09-06,3.32,Mohács-Sárhát,4481
2025-09-06,3.32,Mohács-Sárhát,4481
2025-09-06,3.32,Mohács-Sárhát,4481
2025-09-07,3.32,Mohács-Sárhát,4481
2025-09-07,3.32,Mohács-Sárhát,4481
2025-09-07,3.32,Mohács-Sárhát,4481
2025-09-07,3.32,Mohács-Sárhát,4481
2025-09-07,3.32,Mohács-Sárhát,4481
2025-09-07,3.32,Mohács-Sárhát,4481
2025-09-08,3.32,Mohács-Sárhát,4481
2025-09-08,3.32,Mohács-Sárhát,4481
2025-09-08,3.32,Mohács-Sárhát,4481
2025-09-08,3.32,Mohács-Sárhát,4481
2025-09-08,3.32,Mohács-Sárhát,4481
2025-09-08,3.32,Mohács-Sárhát,4481
2025-09-09,3.32,Mohács-Sárhát,4481
2025-09-09,3.32,Mohács-Sárhát,4481
2025-09-09,3.32,Mohács-Sárhát,4481
2025-09-09,3.32,Mohács-Sárhát,4481
2025-09-09,3.32,Mohács-Sárhát,4481
2025-09-09,3.32,Mohács-Sárhát,4481
2025-09-10,3.32,Mohács-Sárhát,4481
2025-09-10,3.32,Mohács-Sárhát,4481
2025-09-10,3.32,Mohács-Sárhát,4481
2025-09-10,3.32,Mohács-Sárhát,4481
2025-09-10,3.32,Mohács-Sárhát,4481
2025-09-10,3.32,Mohács-Sárhát,4481
2025-09-11,3.32,Mohács-Sárhát,4481
2025-09-11,3.32,Mohács-Sárhát,4481
2025-09-11,3.32,Mohács-Sárhát,4481
2025-09-11,3.32,Mohács-Sárhát,4481
2025-09-11,3.32,Mohács-Sárhát,4481
2025-09-11,3.32,Mohács-Sárhát,4481
2025-09-12,3.32,Mohács-Sárhát,4481
2025-09-12,3.32,Mohács-Sárhát,4481
2025-09-12,3.32,Mohács-Sárhát,4481
2025-09-12,3.32,Mohács-Sárhát,4481
2025-09-12,3.32,Mohács-Sárhát,4481
2025-09-12,3.32,Mohács-Sárhát,4481
2025-09-13,3.32,Mohács-Sárhát,4481
2025-09-13,3.32,Mohács-Sárhát,4481
2025-09-13,3.32,Mohács-Sárhát,4481
2025-09-13,3.32,Mohács-Sárhát,4481
2025-09-13,3.32,Mohács-Sárhát,4481
2025-09-13,3.32,Mohács-Sárhát,4481
2025-09-14,3.32,Mohács-Sárhát,4481
2025-09-14,3.32,Mohács-Sárhát,4481
2025-09-14,3.32,Mohács-Sárhát,4481
2025-09-14,3.32,Mohács-Sárhát,4481
2025-09-14,3.32,Mohács-Sárhát,4481
2025-09-14,3.32,Mohács-Sárhát,4481
2025-09-15,3.32,Mohács-Sárhát,4481
2025-09-15,3.32,Mohács-Sárhát,4481
2025-09-15,3.32,Mohács-Sárhát,4481
2025-09-15,3.32,Mohács-Sárhát,4481
2025-09-15,3.32,Mohács-Sárhát,4481
2025-09-15,3.32,Mohács-Sárhát,4481
2025-09-16,3.32,Mohács-Sárhát,4481
2025-09-16,3.32,Mohács-Sárhát,4481
2025-09-16,3.32,Mohács-Sárhát,4481
2025-09-16,3.32,Mohács-Sárhát,4481
2025-09-16,3.32,Mohács-Sárhát,4481
2025-09-16,3.32,Mohács-Sárhát,4481
2025-09-17,3.32,Mohács-Sárhát,4481
2025-09-17,3.32,Mohács-Sárhát,4481
2025-09-17,3.32,Mohács-Sárhát,4481
2025-09-17,3.32,Mohács-Sárhát,4481
2025-09-17,3.32,Mohács-Sárhát,4481
2025-09-17,3.32,Mohács-Sárhát,4481
2025-09-18,3.32,Mohács-Sárhát,4481
2025-09-18,3.32,Mohács-Sárhát,4481
2025-09-18,3.32,Mohács-Sárhát,4481
2025-09-18,3.32,Mohács-Sárhát,4481
2025-09-18,3.32,Mohács-Sárhát,4481
2025-09-18,3.32,Mohács-Sárhát,4481
2025-09-19,3.32,Mohács-Sárhát,4481
2025-09-19,3.32,Mohács-Sárhát,4481
2025-09-19,3.32,Mohács-Sárhát,4481
2025-09-19,3.32,Mohács-Sárhát,4481
2025-09-19,3.32,Mohács-Sárhát,4481
2025-09-19,3.32,Mohács-Sárhát,4481
2025-09-20,3.32,Mohács-Sárhát,4481
2025-09-20,3.32,Mohács-Sárhát,4481
2025-09-20,3.32,Mohács-Sárhát,4481
2025-09-20,3.32,Mohács-Sárhát,4481
2025-09-20,3.32,Mohács-Sárhát,4481
2025-09-20,3.32,Mohács-Sárhát,4481
2025-09-21,3.32,Mohács-Sárhát,4481
2025-09-21,3.32,Mohács-Sárhát,4481
2025-09-21,3.32,Mohács-Sárhát,4481
2025-09-21,3.32,Mohács-Sárhát,4481
2025-09-21,3.32,Mohács-Sárhát,4481
2025-09-21,3.32,Mohács-Sárhát,4481
2025-09-22,3.32,Mohács-Sárhát,4481
2025-09-22,3.32,Mohács-Sárhát,4481
2025-09-22,3.32,Mohács-Sárhát,4481
2025-09-22,3.32,Mohács-Sárhát,4481
2025-09-22,3.32,Mohács-Sárhát,4481
2025-09-22,3.32,Mohács-Sárhát,4481
2025-09-23,3.32,Mohács-Sárhát,4481
2025-09-23,3.32,Mohács-Sárhát,4481
2025-09-23,3.32,Mohács-Sárhát,4481
2025-09-23,3.32,Mohács-Sárhát,4481
2025-09-23,3.32,Mohács-Sárhát,4481
2025-09-23,3.32,Mohács-Sárhát,4481
2025-09-24,3.32,Mohács-Sárhát,4481
2025-09-24,3.32,Mohács-Sárhát,4481
2025-09-24,3.32,Mohács-Sárhát,4481
2025-09-24,3.32,Mohács-Sárhát,4481
2025-09-24,3.32,Mohács-Sárhát,4481
2025-09-24,3.32,Mohács-Sárhát,4481
2025-09-25,3.32,Mohács-Sárhát,4481
2025-09-25,3.32,Mohács-Sárhát,4481
2025-09-25,3.32,Mohács-Sárhát,4481
2025-09-25,3.32,Mohács-Sárhát,4481
2025-09-25,3.32,Mohács-Sárhát,4481
2025-09-25,3.32,Mohács-Sárhát,4481
2025-09-26,3.32,Mohács-Sárhát,4481
2025-09-26,3.32,Mohács-Sárhát,4481
2025-09-26,3.32,Mohács-Sárhát,4481
2025-09-26,3.32,Mohács-Sárhát,4481
2025-09-26,3.32,Mohács-Sárhát,4481
2025-09-26,3.32,Mohács-Sárhát,4481
2025-09-27,3.32,Mohács-Sárhát,4481
2025-09-27,3.32,Mohács-Sárhát,4481
2025-09-27,3.32,Mohács-Sárhát,4481
2025-09-27,3.32,Mohács-Sárhát,4481
2025-09-27,3.32,Mohács-Sárhát,4481
2025-09-27,3.32,Mohács-Sárhát,4481
2025-09-28,3.32,Mohács-Sárhát,4481
2025-09-28,3.32,Mohács-Sárhát,4481
2025-09-28,3.32,Mohács-Sárhát,4481
2025-09-28,3.32,Mohács-Sárhát,4481
2025-09-28,3.32,Mohács-Sárhát,4481
2025-09-28,3.32,Mohács-Sárhát,4481
2025-09-29,3.32,Mohács-Sárhát,4481
2025-09-29,3.32,Mohács-Sárhát,4481
2025-09-29,3.32,Mohács-Sárhát,4481
2025-09-29,3.32,Mohács-Sárhát,4481
2025-09-29,3.32,Mohács-Sárhát,4481
2025-09-29,3.32,Mohács-Sárhát,4481
2025-09-30,3.32,Mohács-Sárhát,4481
2025-09-30,3.32,Mohács-Sárhát,4481
2025-09-30,3.32,Mohács-Sárhát,4481
2025-09-30,3.32,Mohács-Sárhát,4481
2025-09-30,3.32,Mohács-Sárhát,4481
2025-09-30,3.32,Mohács-Sárhát,4481
2025-10-01,3.32,Mohács-Sárhát,4481
2025-10-01,3.32,Mohács-Sárhát,4481
2025-10-01,3.32,Mohács-Sárhát,4481
2025-10-01,3.32,Mohács-Sárhát,4481
2025-10-01,3.32,Mohács-Sárhát,4481
2025-10-01,3.32,Mohács-Sárhát,4481
2025-10-02,3.32,Mohács-Sárhát,4481
2025-10-02,3.3,Mohács-Sárhát,4481
2025-10-02,3.3,Mohács-Sárhát,4481
2025-10-02,3.3,Mohács-Sárhát,4481
2025-10-02,3.3,Mohács-Sárhát,4481
2025-10-02,3.3,Mohács-Sárhát,4481
2025-10-03,3.3,Mohács-Sárhát,4481
2025-10-03,3.3,Mohács-Sárhát,4481
2025-10-03,3.3,Mohács-Sárhát,4481
2025-10-03,3.3,Mohács-Sárhát,4481
2025-10-03,3.3,Mohács-Sárhát,4481
2025-10-03,3.3,Mohács-Sárhát,4481
2025-10-04,3.3,Mohács-Sárhát,4481
2025-10-04,3.3,Mohács-Sárhát,4481
2025-10-04,3.3,Mohács-Sárhát,4481
2025-10-04,3.3,Mohács-Sárhát,4481
2025-10-04,3.3,Mohács-Sárhát,4481
2025-10-04,3.3,Mohács-Sárhát,4481
2025-10-05,3.3,Mohács-Sárhát,4481
2025-10-05,3.3,Mohács-Sárhát,4481
2025-10-05,3.3,Mohács-Sárhát,4481
2025-10-05,3.3,Mohács-Sárhát,4481
2025-10-05,3.3,Mohács-Sárhát,4481
2025-10-05,3.3,Mohács-Sárhát,4481
2025-10-06,3.3,Mohács-Sárhát,4481
2025-10-06,3.3,Mohács-Sárhát,4481
2025-10-06,3.3,Mohács-Sárhát,4481
2025-10-06,3.3,Mohács-Sárhát,4481
2025-10-06,3.3,Mohács-Sárhát,4481
2025-10-06,3.3,Mohács-Sárhát,4481
2025-10-07,3.3,Mohács-Sárhát,4481
2025-10-07,3.3,Mohács-Sárhát,4481
2025-10-07,3.3,Mohács-Sárhát,4481
2025-10-07,3.3,Mohács-Sárhát,4481
2025-10-07,3.3,Mohács-Sárhát,4481
2025-10-07,3.3,Mohács-Sárhát,4481
2025-10-08,3.3,Mohács-Sárhát,4481
